"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"JOURNAL OF CARDIOVASCULAR MEDICINE","1558-2027","1558-2035","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF CARDIOVASCULAR NURSING","0889-4655","1550-5049","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Nursing"
"JOURNAL OF CARDIOVASCULAR PHARMACOLOGY","0160-2446","1533-4023","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF CARDIOVASCULAR PHARMACOLOGY AND THERAPEUTICS","1074-2484","1940-4034","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF CARDIOVASCULAR SURGERY","0021-9509","1827-191X","EDIZIONI MINERVA MEDICA","CORSO BRAMANTE 83-85 INT JOURNALS DEPT., TURIN, ITALY, 10126","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF CATARACT AND REFRACTIVE SURGERY","0886-3350","1873-4502","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Ophthalmology"
"JOURNAL OF CHEMOTHERAPY","1120-009X","1973-9478","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Pharmacology/Toxicology"
"JOURNAL OF CHILD AND ADOLESCENT PSYCHOPHARMACOLOGY","1044-5463","1557-8992","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Pediatrics"
"JOURNAL OF CHILD HEALTH CARE","1367-4935","1741-2889","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Pediatrics"
"JOURNAL OF CHILD NEUROLOGY","0883-0738","1708-8283","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Pediatrics"
"JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY","0021-9630","1469-7610","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Clinical Psychology & Psychiatry"
"JOURNAL OF CHILDRENS ORTHOPAEDICS","1863-2521","1863-2548","BRITISH EDITORIAL SOC BONE & JOINT SURGERY","22 BUCKINGHAM STREET, LONDON, ENGLAND, WC2N 6ET","English","Pediatrics"
"JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY","1380-3395","1744-411X","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Neurology"
"JOURNAL OF CLINICAL AND TRANSLATIONAL HEPATOLOGY","2225-0719","2310-8819","XIA & HE PUBLISHING INC","14090 SOUTHWEST FREEWAY, STE 300, SUGAR LAND, USA, TX, 77478","","Gastroenterology And Hepatology"
"JOURNAL OF CLINICAL ANESTHESIA","0952-8180","1873-4529","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Anesthesia & Intensive Care"
"JOURNAL OF CLINICAL APHERESIS","0733-2459","1098-1101","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Hematology"
"JOURNAL OF CLINICAL DENSITOMETRY","1094-6950","1559-0747","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Endocrinology, Metabolism & Nutrition"
"JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM","0021-972X","1945-7197","ENDOCRINE SOC","2055 L ST NW, SUITE 600, WASHINGTON, USA, DC, 20036","English","Endocrinology, Metabolism & Nutrition"
"JOURNAL OF CLINICAL EPIDEMIOLOGY","0895-4356","1878-5921","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Environmental Medicine & Public Health"
"JOURNAL OF CLINICAL GASTROENTEROLOGY","0192-0790","1539-2031","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Gastroenterology And Hepatology"
"JOURNAL OF CLINICAL HYPERTENSION","1524-6175","1751-7176","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF CLINICAL LIPIDOLOGY","1933-2874","1876-4789","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Pharmacology/Toxicology"
"JOURNAL OF CLINICAL MEDICINE","2077-0383","2077-0383","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","General & Internal Medicine"
"JOURNAL OF CLINICAL MICROBIOLOGY","0095-1137","1098-660X","AMER SOC MICROBIOLOGY","1752 N ST NW, WASHINGTON, USA, DC, 20036-2904","English","Clinical Immunology & Infectious Disease"
"JOURNAL OF CLINICAL MONITORING AND COMPUTING","1387-1307","1573-2614","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Anesthesia & Intensive Care"
"JOURNAL OF CLINICAL NEUROPHYSIOLOGY","0736-0258","1537-1603","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Neurology"
"JOURNAL OF CLINICAL ONCOLOGY","0732-183X","1527-7755","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Oncology"
"JOURNAL OF CLINICAL PATHOLOGY","0021-9746","1472-4146","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Research/Laboratory Medicine & Medical Technology"
"JOURNAL OF CLINICAL PEDIATRIC DENTISTRY","1053-4628","1557-5268","JOURNAL PEDODONTICS INC","5724 HIGHWAY 280 EAST, BIRMINGHAM, USA, AL, 35242","English","Dentistry/Oral Surgery & Medicine"
"JOURNAL OF CLINICAL PERIODONTOLOGY","0303-6979","1600-051X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Dentistry/Oral Surgery & Medicine"
"JOURNAL OF CLINICAL PHARMACOLOGY","0091-2700","1552-4604","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pharmacology/Toxicology"
"JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS","0269-4727","1365-2710","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pharmacology/Toxicology"
"JOURNAL OF CLINICAL PSYCHIATRY","0160-6689","1555-2101","PHYSICIANS POSTGRADUATE PRESS","P O BOX 752870, MEMPHIS, USA, TN, 38175-2870","English","Clinical Psychology & Psychiatry"
"JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY","0271-0749","1533-712X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Pharmacology/Toxicology"
"JOURNAL OF CLINICAL SLEEP MEDICINE","1550-9389","1550-9397","AMER ACAD SLEEP MEDICINE","2510 N FRONTAGE RD, DARIEN, USA, IL, 60561","English","Neurology"
"JOURNAL OF CLINICAL ULTRASOUND","0091-2751","1097-0096","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Radiology, Nuclear Medicine & Imaging"
"JOURNAL OF CLINICAL VIROLOGY","1386-6532","1873-5967","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Clinical Immunology & Infectious Disease"
"JOURNAL OF COMMUNITY HEALTH NURSING","0737-0016","1532-7655","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Nursing"
"JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY","0363-8715","1532-3145","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Radiology, Nuclear Medicine & Imaging"
"JOURNAL OF CONTINUING EDUCATION IN THE HEALTH PROFESSIONS","0894-1912","1554-558X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Health Care Sciences & Services"
"JOURNAL OF COSMETIC AND LASER THERAPY","1476-4172","1476-4180","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Dermatology"
"JOURNAL OF COSMETIC DERMATOLOGY","1473-2130","1473-2165","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dermatology"
"JOURNAL OF CRANIOFACIAL SURGERY","1049-2275","1536-3732","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Surgery"
"JOURNAL OF CRANIO-MAXILLOFACIAL SURGERY","1010-5182","1878-4119","CHURCHILL LIVINGSTONE","JOURNAL PRODUCTION DEPT, ROBERT STEVENSON HOUSE, 1-3 BAXTERS PLACE, LEITH WALK, EDINBURGH, SCOTLAND, MIDLOTHIAN, EH1 3AF","English","Dentistry/Oral Surgery & Medicine"
"JOURNAL OF CRITICAL CARE","0883-9441","1557-8615","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Anesthesia & Intensive Care"
"JOURNAL OF CROHNS & COLITIS","1873-9946","1876-4479","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Gastroenterology And Hepatology"
"JOURNAL OF CUTANEOUS MEDICINE AND SURGERY","1203-4754","1615-7109","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Dermatology"
"JOURNAL OF CUTANEOUS PATHOLOGY","0303-6987","1600-0560","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dermatology"
"JOURNAL OF CYSTIC FIBROSIS","1569-1993","1873-5010","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF DENTAL EDUCATION","0022-0337","1930-7837","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dentistry/Oral Surgery & Medicine"
"JOURNAL OF DENTAL RESEARCH","0022-0345","1544-0591","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Dentistry/Oral Surgery & Medicine"
"JOURNAL OF DENTISTRY","0300-5712","1879-176X","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Dentistry/Oral Surgery & Medicine"
"JOURNAL OF DERMATOLOGICAL SCIENCE","0923-1811","1873-569X","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Dermatology"
"JOURNAL OF DERMATOLOGICAL TREATMENT","0954-6634","1471-1753","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Dermatology"
"JOURNAL OF DERMATOLOGY","0385-2407","1346-8138","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dermatology"
"JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS","0196-206X","1536-7312","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Pediatrics"
"JOURNAL OF DIABETES","1753-0393","1753-0407","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Endocrinology, Metabolism & Nutrition"
"JOURNAL OF DIABETES AND ITS COMPLICATIONS","1056-8727","1873-460X","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Endocrinology, Metabolism & Nutrition"
"JOURNAL OF DIGITAL IMAGING","0897-1889","1618-727X","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Radiology, Nuclear Medicine & Imaging"
"JOURNAL OF DRUGS IN DERMATOLOGY","1545-9616","1545-9616","JOURNAL OF DRUGS IN DERMATOLOGY","377 PARK AVE SOUTH, 6TH FLOOR, NEW YORK, USA, NY, 10016","English","Dermatology"
"JOURNAL OF EATING DISORDERS","2050-2974","2050-2974","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Clinical Psychology & Psychiatry"
"JOURNAL OF ECT","1095-0680","1533-4112","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Clinical Psychology & Psychiatry"
"JOURNAL OF ELECTROCARDIOLOGY","0022-0736","1532-8430","CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS","CURTIS CENTER, INDEPENDENCE SQUARE WEST, PHILADELPHIA, USA, PA, 19106-3399","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY","1050-6411","1873-5711","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Orthopedics, Rehabilitation & Sports Medicine"
"JOURNAL OF EMERGENCY MEDICINE","0736-4679","1090-1280","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Anesthesia & Intensive Care"
"JOURNAL OF EMERGENCY NURSING","0099-1767","1527-2966","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Nursing"
"JOURNAL OF ENDODONTICS","0099-2399","1878-3554","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Dentistry/Oral Surgery & Medicine"
"JOURNAL OF ENDOUROLOGY","0892-7790","1557-900X","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Urology & Nephrology"
"JOURNAL OF ENDOVASCULAR THERAPY","1526-6028","1545-1550","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF EPIDEMIOLOGY","0917-5040","0917-5040","JAPAN EPIDEMIOLOGICAL ASSOC","HONGO MT BLDG, 4 FL, 7-2-2, HONGO, BUNKYO-KU, TOKYO, Japan, 113-0033","English","Environmental Medicine & Public Health"
"JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH","0143-005X","1470-2738","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Environmental Medicine & Public Health"
"JOURNAL OF EPIDEMIOLOGY AND GLOBAL HEALTH","2210-6006","2210-6014","ATLANTIS PRESS","29 AVENUE LAUMIERE, PARIS, FRANCE, 75019","English","Environmental Medicine & Public Health"
"JOURNAL OF ESTHETIC AND RESTORATIVE DENTISTRY","1496-4155","1708-8240","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dentistry/Oral Surgery & Medicine"
"JOURNAL OF EVALUATION IN CLINICAL PRACTICE","1356-1294","1365-2753","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Health Care Sciences & Services"
"JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH","1756-9966","1756-9966","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Oncology"
"JOURNAL OF FAMILY PRACTICE","0094-3509","1533-7294","DOWDEN HEALTH MEDIA","110 SUMMIT AVE, MONTVALE, USA, NJ, 07645-1712","English","General & Internal Medicine"
"JOURNAL OF FOOT AND ANKLE RESEARCH","1757-1146","1757-1146","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Orthopedics, Rehabilitation & Sports Medicine"
"JOURNAL OF FOOT & ANKLE SURGERY","1067-2516","1542-2224","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Orthopedics, Rehabilitation & Sports Medicine"
"JOURNAL OF FORENSIC AND LEGAL MEDICINE","1752-928X","1532-2009","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Research/Laboratory Medicine & Medical Technology"
"JOURNAL OF FORENSIC SCIENCES","0022-1198","1556-4029","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Research/Laboratory Medicine & Medical Technology"
"JOURNAL OF GASTROENTEROLOGY","0944-1174","1435-5922","SPRINGER JAPAN KK","SHIROYAMA TRUST TOWER 5F, 4-3-1 TORANOMON, MINATO-KU, TOKYO, JAPAN, 105-6005","English","Gastroenterology And Hepatology"
"JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY","0815-9319","1440-1746","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Gastroenterology And Hepatology"
"JOURNAL OF GASTROINTESTINAL SURGERY","1091-255X","1873-4626","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Surgery"
"JOURNAL OF GENERAL INTERNAL MEDICINE","0884-8734","1525-1497","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","General & Internal Medicine"
"JOURNAL OF GENETIC COUNSELING","1059-7700","1573-3599","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Research/Laboratory Medicine & Medical Technology"
"JOURNAL OF GERIATRIC ONCOLOGY","1879-4068","1879-4076","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Oncology"
"JOURNAL OF GERIATRIC PHYSICAL THERAPY","1539-8412","2152-0895","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Orthopedics, Rehabilitation & Sports Medicine"
"JOURNAL OF GERIATRIC PSYCHIATRY AND NEUROLOGY","0891-9887","1552-5708","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Clinical Psychology & Psychiatry"
"JOURNAL OF GERONTOLOGICAL NURSING","0098-9134","1938-243X","SLACK INC","6900 GROVE RD, THOROFARE, USA, NJ, 08086","English","Nursing"
"JOURNAL OF GLAUCOMA","1057-0829","1536-481X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Ophthalmology"
"JOURNAL OF HAND SURGERY-AMERICAN VOLUME","0363-5023","1531-6564","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Orthopedics, Rehabilitation & Sports Medicine"
"JOURNAL OF HAND SURGERY-EUROPEAN VOLUME","1753-1934","2043-6289","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Orthopedics, Rehabilitation & Sports Medicine"
"JOURNAL OF HAND THERAPY","0894-1130","1545-004X","HANLEY & BELFUS-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Orthopedics, Rehabilitation & Sports Medicine"
"JOURNAL OF HEAD TRAUMA REHABILITATION","0885-9701","1550-509X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Neurology"
"JOURNAL OF HEALTH POPULATION AND NUTRITION","1606-0997","2072-1315","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Environmental Medicine & Public Health"
"JOURNAL OF HEART AND LUNG TRANSPLANTATION","1053-2498","1557-3117","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF HEMATOLOGY & ONCOLOGY","1756-8722","1756-8722","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Oncology"
"JOURNAL OF HEPATO-BILIARY-PANCREATIC SCIENCES","1868-6974","1868-6982","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Gastroenterology And Hepatology"
"JOURNAL OF HEPATOLOGY","0168-8278","1600-0641","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Gastroenterology And Hepatology"
"JOURNAL OF HIP PRESERVATION SURGERY","2054-8397","2054-8397","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Orthopedics, Rehabilitation & Sports Medicine"
"JOURNAL OF HOSPITAL INFECTION","0195-6701","1532-2939","W B SAUNDERS CO LTD","32 JAMESTOWN RD, LONDON, ENGLAND, NW1 7BY","English","Clinical Immunology & Infectious Disease"
"JOURNAL OF HOSPITAL MEDICINE","1553-5592","1553-5606","FRONTLINE MEDICAL COMMUNICATIONS","WRIGHTS MEDIA, 2407 TIMBERLOCH PLACE, SUITE B, THE WOODLANDS, USA, TX, 77386","English","General & Internal Medicine"
"JOURNAL OF HUMAN HYPERTENSION","0950-9240","1476-5527","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF HUMAN LACTATION","0890-3344","1552-5732","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Reproductive Medicine"
"JOURNAL OF HUMAN NUTRITION AND DIETETICS","0952-3871","1365-277X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Endocrinology, Metabolism & Nutrition"
"JOURNAL OF HYPERTENSION","0263-6352","1473-5598","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF INFECTION AND CHEMOTHERAPY","1341-321X","1437-7780","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Clinical Immunology & Infectious Disease"
"JOURNAL OF INFECTION IN DEVELOPING COUNTRIES","1972-2680","1972-2680","J INFECTION DEVELOPING COUNTRIES","JIDC CENT OFF PORTO CONTE RICERCHE RES CTR, S P 55, PORTO CONTE CAPO CACCIA KM 8.400 LOC, TRAMANIGLIO, ITALY, 07041","English","Clinical Immunology & Infectious Disease"
"JOURNAL OF INFECTIOUS DISEASES","0022-1899","1537-6613","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Clinical Immunology & Infectious Disease"
"JOURNAL OF INNOVATIVE OPTICAL HEALTH SCIENCES","1793-5458","1793-7205","WORLD SCIENTIFIC PUBL CO PTE LTD","5 TOH TUCK LINK, SINGAPORE, SINGAPORE, 596224","English",""
"JOURNAL OF INTEGRATIVE MEDICINE-JIM","2095-4964","2095-4964","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Health Care Sciences & Services"
"JOURNAL OF INTENSIVE CARE","2052-0492","2052-0492","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Anesthesia & Intensive Care"
"JOURNAL OF INTERNAL MEDICINE","0954-6820","1365-2796","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","General & Internal Medicine"
"JOURNAL OF INTERNATIONAL MEDICAL RESEARCH","0300-0605","1473-2300","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Research/Laboratory Medicine & Medical Technology"
"JOURNAL OF INTERVENTIONAL CARDIAC ELECTROPHYSIOLOGY","1383-875X","1572-8595","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF INTERVENTIONAL CARDIOLOGY","0896-4327","1540-8183","WILEY-HINDAWI","ADAM HOUSE, 3RD FL, 1 FITZROY SQ, LONDON, ENGLAND, WIT 5HE","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF INVASIVE CARDIOLOGY","1042-3931","1557-2501","H M P COMMUNICATIONS","83 GENERAL WARREN BLVD, STE 100, MALVERN, USA, PA, 19355","English","Cardiovascular & Respiratory Systems"
"JOURNAL OF INVESTIGATIONAL ALLERGOLOGY AND CLINICAL IMMUNOLOGY","1018-9068","1698-0808","ESMON PUBLICIDAD S A, DEPT ALLERGY & CLIN IMMUNOL, CLIN UNIV NAVARRA","PAMPLONA, CALLE BALMES 209, 3 2, BARCELONA, SPAIN, 08006","English","Clinical Immunology & Infectious Disease"
"JOURNAL OF INVESTIGATIVE DERMATOLOGY","0022-202X","1523-1747","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Dermatology"
"JOURNAL OF INVESTIGATIVE MEDICINE","1081-5589","1708-8267","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Research/Laboratory Medicine & Medical Technology"
"JOURNAL OF INVESTIGATIVE SURGERY","0894-1939","1521-0553","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Surgery"
"JOURNAL OF KNEE SURGERY","1538-8506","1938-2480","GEORG THIEME VERLAG KG","RUDIGERSTR 14, STUTTGART, GERMANY, D-70469","English","Orthopedics, Rehabilitation & Sports Medicine"
"JOURNAL OF KOREAN MEDICAL SCIENCE","1011-8934","1598-6357","KOREAN ACAD MEDICAL SCIENCES","302 75 DONG DU ICHON, DONG YONGSAN KU, SEOUL, SOUTH KOREA, 140 031","English","General & Internal Medicine"
"JOURNAL OF LAPAROENDOSCOPIC & ADVANCED SURGICAL TECHNIQUES","1092-6429","1557-9034","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Surgery"
